INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG,PC1,PC2,PC3,PC1_binned
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.570812835910134,-0.788926509772898,1.227689583666084,-1.403740040488482,-0.13197895988206274,0.3802548345896382,-3.3976191260404596,-2.7293987096375067,-1.1402853980994776,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.5038617709052565,-0.707526903794586,1.227689583666084,-1.403740040488482,-0.11325602183738183,0.3802548345896382,-3.3848693433328414,-2.74395678146187,-1.0448856636215993,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.43691070590037917,-0.6261272978162741,1.227689583666084,-1.403740040488482,-0.13197895988206274,0.3802548345896382,-3.3752588358317444,-2.762108185072653,-0.9462517977149167,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.36995964089550176,-0.5447276918379621,1.227689583666084,-1.403740040488482,-0.16006336694908424,0.3802548345896382,-3.3664331471322777,-2.781157921630042,-0.8468093989510329,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.30300857589062435,-0.46332808585965013,1.227689583666084,-1.403740040488482,-0.1507018979267438,0.3802548345896382,-3.3544681832262895,-2.7966143264010106,-0.7506011316159538,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.23605751088574695,-0.3819284798813381,1.227689583666084,-1.403740040488482,-0.1694248359714247,0.3802548345896382,-3.344857675725192,-2.814765730011794,-0.651967265709271,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.16910644588086957,-0.30052887390302613,1.227689583666084,-1.403740040488482,-0.17878630499376513,0.3802548345896382,-3.334462349422465,-2.8320188006759723,-0.5541419326597895,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.10215538087599214,-0.21912926792471416,1.227689583666084,-1.403740040488482,-0.20687071206078664,0.3802548345896382,-3.3256366607229984,-2.851068537233361,-0.45469953389590584,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,-0.03520431587111475,-0.13772966194640218,1.227689583666084,-1.403740040488482,-0.23495511912780814,0.3802548345896382,-3.3168109720235317,-2.87011827379075,-0.35525713513202206,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.03174674913376266,-0.0563300559680902,1.227689583666084,-1.403740040488482,-0.24431658815014862,0.3802548345896382,-3.306415645720804,-2.887371344454928,-0.25743180208254063,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.09869781413864005,0.025069550010221774,1.227689583666084,-1.403740040488482,-0.30048540228419146,0.3802548345896382,-3.2999444134262275,-2.9091160798521316,-0.1555638047470536,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.16564887914351745,0.10646915598853375,1.227689583666084,-1.403740040488482,-0.30984687130653193,0.3802548345896382,-3.2895490871235005,-2.9263691505163103,-0.05773847169757211,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.23259994414839485,0.18786876196684574,1.227689583666084,-1.403740040488482,-0.28176246423951057,0.3802548345896382,-3.276014485614252,-2.9400288893940685,0.03685272992310504,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.29955100915327226,0.26926836794515774,1.227689583666084,-1.403740040488482,-0.2630395261948295,0.3802548345896382,-3.2632647029066333,-2.954586961218432,0.13225246440098326,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.36650207415814967,0.3506679739234697,1.227689583666084,-1.403740040488482,-0.27240099521716993,0.3802548345896382,-3.252869376603906,-2.97184003188261,0.23007779745046478,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.4334531391630271,0.4320675799017817,1.227689583666084,-1.403740040488482,-0.25367805717248904,0.3802548345896382,-3.2401195938962877,-2.986398103706973,0.32547753192834294,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.5004042041679044,0.5134671858800937,1.227689583666084,-1.403740040488482,-0.2630395261948295,0.3802548345896382,-3.2297242675935602,-3.003651174371152,0.42330286497782443,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.5673552691727819,0.5948667918584056,1.227689583666084,-1.403740040488482,-0.25367805717248904,0.3802548345896382,-3.2177593036875716,-3.01910757914212,0.5195111323129038,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.6343063341776592,0.6762663978367176,1.227689583666084,-1.403740040488482,-0.22559365010546753,0.3802548345896382,-3.2042247021783234,-3.032767318019878,0.6141023339335808,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.7012573991825367,0.7576660038150296,1.227689583666084,-1.403740040488482,-0.1975092430384462,0.3802548345896382,-3.190690100669075,-3.046427056897636,0.7086935355542581,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.7682084641874141,0.8390656097933415,1.227689583666084,-1.403740040488482,-0.17878630499376513,0.3802548345896382,-3.1779403179614567,-3.0609851287219993,0.8040932700321363,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.8351595291922915,0.9204652157716535,1.227689583666084,-1.403740040488482,-0.1507018979267438,0.3802548345896382,-3.1644057164522077,-3.0746448675997575,0.8986844716528135,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.9021105941971689,1.0018648217499655,1.227689583666084,-1.403740040488482,-0.13197895988206274,0.3802548345896382,-3.1516559337445895,-3.0892029394241205,0.9940842061306916,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,0.9690616592020463,1.0832644277282775,1.227689583666084,-1.403740040488482,-0.10389455281504138,0.3802548345896382,-3.138121332235341,-3.1028626783018782,1.0886754077513687,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.0360127242069237,1.1646640337065894,1.227689583666084,-1.403740040488482,-0.10389455281504138,0.3802548345896382,-3.126941187130983,-3.1192174160194517,1.1856922079436492,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.1029637892118012,1.2460636396849014,1.227689583666084,-1.403740040488482,-0.06644867672567942,0.3802548345896382,-3.112621766820104,-3.1319788219506046,1.2794748767071251,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.1699148542166784,1.3274632456632134,1.227689583666084,-1.403740040488482,-0.038364269658657905,0.3802548345896382,-3.0990871653108556,-3.1456385608283624,1.3740660783278023,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.2368659192215559,1.4088628516415254,1.227689583666084,-1.403740040488482,-0.019641331613977006,0.3802548345896382,-3.0863373826032374,-3.1601966326527258,1.4694658128056803,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.3038169842264333,1.4902624576198373,1.227689583666084,-1.403740040488482,0.027166013497725402,0.3802548345896382,-3.071233143490728,-3.172059705637274,1.5624399487119554,0
0.0,-2.6209651138614607,-2.62096511386146,1.872103252682432,-2.2749898040703638,-1.3369994215757055,-2.5618058195612785,1.3707680492313108,1.5716620635981493,1.227689583666084,-1.403740040488482,0.0458889515424063,0.3802548345896382,-3.05848336078311,-3.1866177774616364,1.6578396831898337,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-3.1819043711003525,-1.7657217815126418,1.227689583666084,-1.403740040488482,0.70119178310624,0.3802548345896382,-3.550396262776803,-2.647588007945213,-3.645957381255239,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-2.5123937210515788,-1.6843221755343298,1.227689583666084,-1.403740040488482,0.5888541548381543,0.3802548345896382,-3.5049568494129164,-2.7402696434173293,-3.144569922342038,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-1.8428830710028046,-1.6029225695560179,1.227689583666084,-1.403740040488482,0.5701312167934734,0.3802548345896382,-3.4516692480327267,-2.823967949423395,-2.6512677920008474,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-1.1733724209540306,-1.521522963577706,1.227689583666084,-1.403740040488482,0.5794926858158137,0.3802548345896382,-3.3960271902476458,-2.9049712565896457,-2.1603912602312603,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-1.1064213559491531,-1.440123357599394,1.227689583666084,-1.403740040488482,0.5701312167934734,0.3802548345896382,-3.3856318639449183,-2.922224327253824,-2.0625659271817787,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-1.039470290944276,-1.358723751621082,1.227689583666084,-1.403740040488482,0.6263000309275161,0.3802548345896382,-3.3697428060307786,-2.9331890672917664,-1.970400324132705,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.9725192259393984,-1.27732414564277,1.227689583666084,-1.403740040488482,0.6263000309275161,0.3802548345896382,-3.3585626609264208,-2.94954380500934,-1.8733835239404246,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.905568160934521,-1.195924539664458,1.227689583666084,-1.403740040488482,0.6731073760392186,0.3802548345896382,-3.343458421813912,-2.961406877993888,-1.7804093880341496,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.8386170959296436,-1.114524933686146,1.227689583666084,-1.403740040488482,0.6918303140838997,0.3802548345896382,-3.3307086391062932,-2.9759649498182514,-1.6850096535562713,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.7716660309247662,-1.033125327707834,1.227689583666084,-1.403740040488482,0.7667220662626233,0.3802548345896382,-3.313249943588893,-2.9851330239629834,-1.5944611162215996,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.7047149659198888,-0.951725721729522,1.227689583666084,-1.403740040488482,0.7479991282179425,0.3802548345896382,-3.303639436087796,-3.003284427573768,-1.4958272503149168,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.6377639009150113,-0.87032611575121,1.227689583666084,-1.403740040488482,0.70119178310624,0.3802548345896382,-3.2963833849915902,-3.024130830024366,-1.394767785836631,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.570812835910134,-0.788926509772898,1.227689583666084,-1.403740040488482,0.6824688450615591,0.3802548345896382,-3.2867728774904923,-3.0422822336351496,-1.2961339199299484,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.5038617709052565,-0.707526903794586,1.227689583666084,-1.403740040488482,0.7292761901732615,0.3802548345896382,-3.2716686383779834,-3.0541453066196973,-1.2031597840236736,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.43691070590037917,-0.6261272978162741,1.227689583666084,-1.403740040488482,0.70119178310624,0.3802548345896382,-3.2628429496785167,-3.0731950431770865,-1.1037173852597897,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.36995964089550176,-0.5447276918379621,1.227689583666084,-1.403740040488482,0.6356614999498568,0.3802548345896382,-3.2571565361855708,-3.0958381115208953,-1.0010408550671017,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.30300857589062435,-0.46332808585965013,1.227689583666084,-1.403740040488482,0.6543844379945376,0.3802548345896382,-3.2444067534779526,-3.1103961833452582,-0.9056411205892234,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.23605751088574695,-0.3819284798813381,1.227689583666084,-1.403740040488482,0.6356614999498568,0.3802548345896382,-3.234796245976855,-3.1285475869560417,-0.8070072546825409,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.16910644588086957,-0.30052887390302613,1.227689583666084,-1.403740040488482,0.6169385619051758,0.3802548345896382,-3.2251857384757585,-3.1466989905668257,-0.7083733887758583,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.10215538087599214,-0.21912926792471416,1.227689583666084,-1.403740040488482,0.5701312167934734,0.3802548345896382,-3.217929687379552,-3.167545393017424,-0.6073139242975724,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,-0.03520431587111475,-0.13772966194640218,1.227689583666084,-1.403740040488482,0.5046009336370901,0.3802548345896382,-3.2122432738866067,-3.190188461361233,-0.5046373941048843,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.03174674913376266,-0.0563300559680902,1.227689583666084,-1.403740040488482,0.48587799559240885,0.3802548345896382,-3.202632766385509,-3.2083398649720167,-0.4060035281982017,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.09869781413864005,0.025069550010221774,1.227689583666084,-1.403740040488482,0.38290183634666375,0.3802548345896382,-3.2000856280990844,-3.234576265102246,-0.30009286657670914,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.16564887914351745,0.10646915598853375,1.227689583666084,-1.403740040488482,0.37354036732432316,0.3802548345896382,-3.1896903017963574,-3.2518293357664247,-0.20226753352722765,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.23259994414839485,0.18786876196684574,1.227689583666084,-1.403740040488482,0.4203477124360256,0.3802548345896382,-3.174586062683848,-3.263692408750972,-0.10929339762095269,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.29955100915327226,0.26926836794515774,1.227689583666084,-1.403740040488482,0.44843211950304707,0.3802548345896382,-3.1610514611745995,-3.2773521476287306,-0.014702196000275594,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.36650207415814967,0.3506679739234697,1.227689583666084,-1.403740040488482,0.4109862434136853,0.3802548345896382,-3.1530105912767628,-3.297300217132724,0.0855487356208092,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.4334531391630271,0.4320675799017817,1.227689583666084,-1.403740040488482,0.4109862434136853,0.3802548345896382,-3.1418304461724054,-3.3136549548502976,0.1825655358130896,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.5004042041679044,0.5134671858800937,1.227689583666084,-1.403740040488482,0.4109862434136853,0.3802548345896382,-3.1306503010680475,-3.3300096925678706,0.27958233600536997,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.5673552691727819,0.5948667918584056,1.227689583666084,-1.403740040488482,0.4109862434136853,0.3802548345896382,-3.1194701559636893,-3.3463644302854445,0.37659913619765045,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.6343063341776592,0.6762663978367176,1.227689583666084,-1.403740040488482,0.44843211950304707,0.3802548345896382,-3.1051507356528107,-3.359125836216597,0.47038180496112647,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.7012573991825367,0.7576660038150296,1.227689583666084,-1.403740040488482,0.4952394646147495,0.3802548345896382,-3.0900464965403014,-3.370988909201145,0.5633559408674014,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.7682084641874141,0.8390656097933415,1.227689583666084,-1.403740040488482,0.5139624026594304,0.3802548345896382,-3.077296713832683,-3.385546981025508,0.6587556753452796,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.8351595291922915,0.9204652157716535,1.227689583666084,-1.403740040488482,0.5701312167934734,0.3802548345896382,-3.0614076559185435,-3.396511721063451,0.7509212783943535,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.9021105941971689,1.0018648217499655,1.227689583666084,-1.403740040488482,0.5888541548381543,0.3802548345896382,-3.0486578732109253,-3.411069792887814,0.8463210128722316,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,0.9690616592020463,1.0832644277282775,1.227689583666084,-1.403740040488482,0.6263000309275161,0.3802548345896382,-3.0343384529000463,-3.423831198818967,0.9401036816357076,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.0360127242069237,1.1646640337065894,1.227689583666084,-1.403740040488482,0.6169385619051758,0.3802548345896382,-3.023943126597319,-3.441084269483145,1.0379290146851892,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.1029637892118012,1.2460636396849014,1.227689583666084,-1.403740040488482,0.6543844379945376,0.3802548345896382,-3.00962370628644,-3.4538456754142985,1.1317116834486651,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.1699148542166784,1.3274632456632134,1.227689583666084,-1.403740040488482,0.6918303140838997,0.3802548345896382,-2.995304285975561,-3.4666070813454515,1.225494352212141,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.2368659192215559,1.4088628516415254,1.227689583666084,-1.403740040488482,0.7199147211509209,0.3802548345896382,-2.9817696844663124,-3.480266820223209,1.3200855538328182,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.3038169842264333,1.4902624576198373,1.227689583666084,-1.403740040488482,0.8135294113743258,0.3802548345896382,-2.962741351345652,-3.487638228474732,1.4090170254530878,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,0.1797886487662985,-1.413939250792493,1.3707680492313108,1.5716620635981493,1.227689583666084,-1.403740040488482,0.8509752874636879,0.3802548345896382,-2.9484219310347726,-3.5003996344058845,1.502799694216564,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-3.1819043711003525,-1.7657217815126418,1.227689583666084,-1.403740040488482,-0.7591973843788751,0.3802548345896382,-4.171990776477421,-2.5586321656164475,-3.407301132150777,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-2.5123937210515788,-1.6843221755343298,1.227689583666084,-1.403740040488482,-0.7591973843788751,0.3802548345896382,-4.117133537493971,-2.640533805729303,-2.915616067523989,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-1.8428830710028046,-1.6029225695560179,1.227689583666084,-1.403740040488482,-0.5906909419767463,0.3802548345896382,-4.048149560081176,-2.7062654528032666,-2.4384845943268205,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-1.1733724209540306,-1.521522963577706,1.227689583666084,-1.403740040488482,-0.7498359153565346,0.3802548345896382,-4.0066342407254405,-2.803438753008409,-1.9330544711276134,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-1.1064213559491531,-1.440123357599394,1.227689583666084,-1.403740040488482,-0.7217515082895132,0.3802548345896382,-3.993099639216192,-2.817098491886167,-1.838463269506936,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-1.039470290944276,-1.358723751621082,1.227689583666084,-1.403740040488482,-0.7404744463341941,0.3802548345896382,-3.9834891317150944,-2.83524989549695,-1.7398294036002537,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-0.9725192259393984,-1.27732414564277,1.227689583666084,-1.403740040488482,-0.7685588534012155,0.3802548345896382,-3.9746634430156274,-2.854299632054339,-1.6403870048363698,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-0.905568160934521,-1.195924539664458,1.227689583666084,-1.403740040488482,-0.7591973843788751,0.3802548345896382,-3.96269847910964,-2.869756036825307,-1.5441787375012905,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-0.8386170959296436,-1.114524933686146,1.227689583666084,-1.403740040488482,-0.7966432604682371,0.3802548345896382,-3.954657609211803,-2.8897041063293005,-1.4439278058802059,0
0.0,-2.6209651138614607,-2.62096511386146,-1.3201740021184272,-1.2905525556103092,-1.3156362093173675,-1.3592789379939794,-0.7716660309247662,-1.033125327707834,1.227689583666084,-1.403740040488482,-0.7685588534012155,0.3802548345896382,-3.9411230077025543,-2.9033638452070587,-1.3493366042595285,0
